Category,Product,URL
lipstick,Bite Beauty Crystal Crème Shimmer Lip Crayon,https://www.sephora.com/product/crystal-creme-shimmer-lip-crayon-P439942?icid2=products%20grid:p439942
lipstick,Bite Beauty Mini Nude Lipstick Crayon Duo Set,https://www.sephora.com/product/bite-beauty-nude-lip-crayon-duo-P457658?icid2=products%20grid:p457658
lipstick,Bobbi Brown Crushed Liquid Lipstick,https://www.sephora.com/product/crushed-liquid-lip-P439913?icid2=products%20grid:p439913
lipstick,Kosas Weightless Lip Color Lipstick,https://www.sephora.com/product/weightless-lip-color-P441883?icid2=products%20grid:p441883
lipstick,HUDA BEAUTY Power Bullet Metallic Lipstick,https://www.sephora.com/product/power-bullet-metallic-lipstick-P439651?skuId=2156180&icid2=products%20grid:p439651
lipstick,NUDESTIX Mini Nudies 3-Piece Kit,https://www.sephora.com/product/mini-nudies-3-piece-kit-P447737?icid2=products%20grid:p447737
lipstick,PAT McGRATH LABS FemmeBot Fetish Lip Trio,https://www.sephora.com/product/pat-mcgrath-labs-mini-fembot-fetish-balm-trios-P463102?icid2=products%20grid:p463102
lipstick,bareMinerals Gen Nude Patent Liquid Lipstick,https://www.sephora.com/product/gen-nude-patent-lip-lacquer-P427617?icid2=products%20grid:p427617
lipstick,KVD Vegan Beauty Kitten Mini: Matte Meets Vinyl Liquid Lipstick and Lip Gloss Lolita Set,https://www.sephora.com/product/kvd-vegan-beauty-kitten-mini-matte-meets-vinyl-everlasting-liquid-lipstick-xo-vinyl-lip-cream-lip-gloss-set-P458279?icid2=products%20grid:p458279
lipstick,PATRICK TA Major Beauty Headlines - Matte Suede Lipstick,https://www.sephora.com/product/patrick-ta-major-headlines-matte-suede-lipstick-P458748?icid2=products%20grid:p458748
lipstick,Armani Beauty Rouge D'Armani Matte Lipstick,https://www.sephora.com/product/rouge-d-armani-matte-lipstick-P436062?icid2=products%20grid:p436062
lipstick,NARS Satin Lipstick Pencil,https://www.sephora.com/product/satin-lip-pencil-P378859?icid2=products%20grid:p378859
lipstick,bareMinerals Mineralist Hydra-Smoothing Lipstick,https://www.sephora.com/product/bareminerals-mineralist-hydra-smoothing-lipstick-P455324?icid2=products%20grid:p455324
lipstick,Givenchy Rouge Interdit Vinyl Color Enhancing Lipstick - 16 Noir Revelateur,https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-16-noir-revelateur-name-tbd-P419605?icid2=products%20grid:p419605
lipstick,Laura Mercier Rouge Essentiel Silky Cream Lipstick,https://www.sephora.com/product/rouge-essentiel-silky-creme-lipstick-P443744?icid2=products%20grid:p443744
lipstick,Kaja Two of Hearts Heart-Shaped Lip Duo,https://www.sephora.com/product/kaja-two-hearts-heart-shaped-lip-duo-P465331?icid2=products%20grid:p465331
lipstick,Christian Louboutin Silky Satin Lip Colour,https://www.sephora.com/product/silky-satin-lip-colour-P400556?icid2=products%20grid:p400556
lipstick,Charlotte Tilbury Matte Revolution Lipstick - Walk of No Shame Collection,https://www.sephora.com/product/charlotte-tilbury-matte-revolution-lipstick-walk-no-shame-collection-P462848?icid2=products%20grid:p462848
lipstick,PAT McGRATH LABS MatteTrance™ Lipstick Pavé - Celestial Divinity Collection,https://www.sephora.com/product/pat-mcgrath-labs-mattetrance-lipstick-pave-celestial-divinity-collection-P463930?icid2=products%20grid:p463930
lipstick,Hourglass Unreal™ High Shine Volumizing Lip Gloss,https://www.sephora.com/product/unreal-volumizing-high-shine-lip-gloss-P444425?icid2=products%20grid:p444425
lipstick,Givenchy Le Rouge Metallic Lipstick,https://www.sephora.com/product/givenchy-le-rouge-metallic-finish-lipstick-P454976?icid2=products%20grid:p454976
lipstick,Smashbox Always On Cream to Matte Lipstick,https://www.sephora.com/product/smashbox-always-on-cream-to-matte-lipstick-P454512?icid2=products%20grid:p454512
lipstick,Hourglass Confession™ Ultra Slim High Intensity Refillable Lipstick,https://www.sephora.com/product/confession-ultra-slim-high-intensity-refillable-lipstick-P420411?icid2=products%20grid:p420411
lipstick,Bobbi Brown Crushed Lip Color,https://www.sephora.com/product/crushed-lip-color-P422224?icid2=products%20grid:p422224
lipstick,CLINIQUE Pop Lip Colour + Primer,https://www.sephora.com/product/clinique-pop-lip-colour-primer-P395524?icid2=products%20grid:p395524
lipstick,Anastasia Beverly Hills Lipstick In Praline Shade - Limited Edition,https://www.sephora.com/product/anastasia-beverly-hills-lipstick-limited-edition-P463781?icid2=products%20grid:p463781
lipstick,Hourglass GIRL Lip Stylo,https://www.sephora.com/product/girl-lip-stylo-P415641?icid2=products%20grid:p415641
lipstick,Dior Rouge Dior Ultra Rouge Lipstick,https://www.sephora.com/product/rouge-dior-ultra-rouge-lipstick-P436859?icid2=products%20grid:p436859
lipstick,Bobbi Brown Art Stick,https://www.sephora.com/product/art-stick-P385587?icid2=products%20grid:p385587
lipstick,Kaja Cutie Bento Creamy Lip & Cheek Duo,https://www.sephora.com/product/kaja-cutie-bento-creamy-lip-cheek-duo-P459259?icid2=products%20grid:p459259
lipstick,tarte Lippie Lingerie Matte Lip Tint,https://www.sephora.com/product/lippie-lingerie-matte-lip-tint-P408285?icid2=products%20grid:p408285
lipstick,TOM FORD Satin Matte Lip Color,https://www.sephora.com/product/satin-matte-P435852?icid2=products%20grid:p435852
lipstick,MILK MAKEUP Glow Oil Lip + Cheek,https://www.sephora.com/product/glow-oil-lip-cheek-P445510?icid2=products%20grid:p445510
lipstick,Laura Mercier Velour Extreme Matte Lipstick,https://www.sephora.com/product/velour-extreme-matte-lipstick-P427041?icid2=products%20grid:p427041
lipstick,Lancôme L'Absolu Rouge Lipstick,https://www.sephora.com/product/l-absolu-rouge-P244911?icid2=products%20grid:p244911
lipstick,Bobbi Brown Lipstick,https://www.sephora.com/product/lip-color-P270541?icid2=products%20grid:p270541
lipstick,SEPHORA COLLECTION Melting Lip Clicks Lip Balm,https://www.sephora.com/product/melting-lip-clicks-P432080?icid2=products%20grid:p432080
lipstick,Jouer Cosmetics Blush & Bloom Cheek + Lip Duo,https://www.sephora.com/product/jouer-cosmetics-blush-bloom-cheek-lip-duo-P463464?icid2=products%20grid:p463464
lipstick,Yves Saint Laurent Vinyl Cream Lip Stain,https://www.sephora.com/product/rouge-pur-couture-vernis-l-vres-vinyl-cream-P410743?icid2=products%20grid:p410743
lipstick,CLINIQUE Dramatically Different Lipstick Shaping Lip Colour,https://www.sephora.com/product/dramatically-different-lipstick-shaping-lip-colour-P436505?icid2=products%20grid:p436505
lipstick,CLINIQUE Chubby Stick Intense Moisturizing Lip Colour Balm,https://www.sephora.com/product/chubby-stick-intense-moisturizing-lip-colour-balm-P377218?icid2=products%20grid:p377218
lipstick,Dior Dior Addict Lacquer Stick,https://www.sephora.com/product/dior-addict-lacquer-stick-P418225?icid2=products%20grid:p418225
lipstick,HUDA BEAUTY Lip Strobe Metallic Gloss,https://www.sephora.com/product/lip-strobe-P421781?icid2=products%20grid:p421781
lipstick,SEPHORA COLLECTION #LIPSTORIES Destinations,https://www.sephora.com/product/lipstores-destination-P443309?icid2=products%20grid:p443309
lipstick,Lancôme L’Absolu Rouge Ruby Cream Lipstick,https://www.sephora.com/product/la-absolu-rouge-ruby-cream-lipstick-P449109?icid2=products%20grid:p449109
lipstick,Yves Saint Laurent Rouge Volupte Shine Lipstick Balm Holiday Edition,https://www.sephora.com/product/yves-saint-laurent-rouge-volupte-shine-lipstick-balm-holiday-edition-P464323?icid2=products%20grid:p464323
lipstick,Charlotte Tilbury K.I.S.S.I.N.G Lipstick - Pillow Talk Collection,https://www.sephora.com/product/charlotte-tilbury-k-i-s-s-i-n-g-lipstick-pillow-talk-P454351?icid2=products%20grid:p454351
lipstick,Smashbox Be Legendary Cream Lipstick,https://www.sephora.com/product/be-legendary-lipstick-P304704?icid2=products%20grid:p304704
lipstick,TOM FORD Ultra Shine Lip Color,https://www.sephora.com/product/ultra-shine-lip-color-P429018?icid2=products%20grid:p429018
lipstick,NUDESTIX Intense Matte Lip + Cheek Pencil,https://www.sephora.com/product/intense-matte-lip-cheek-pencil-P405290?icid2=products%20grid:p405290
lipstick,Melt Cosmetics Liquid Lipstick,https://www.sephora.com/product/liquid-set-lipstick-P444548?icid2=products%20grid:p444548
lipstick,MILK MAKEUP Lip Color,https://www.sephora.com/product/lip-color-P442246?icid2=products%20grid:p442246
lipstick,Gucci Rouge à Lèvres Gothique Metallic Lipstick,https://www.sephora.com/product/gucci-rouge-a-levres-gothique-metallic-lipstick-P454991?icid2=products%20grid:p454991
lipstick,Too Faced Natural Nudes Lipstick,https://www.sephora.com/product/natural-nudes-lipstick-P429601?skuId=2064244&icid2=products%20grid:p429601
lipstick,SEPHORA COLLECTION Lip Last Matte Lipstick,https://www.sephora.com/product/sephora-collection-lip-last-matte-lipstick-P460716?icid2=products%20grid:p460716
lipstick,Charlotte Tilbury Hollywood Lips Liquid Lipstick,https://www.sephora.com/product/hollywood-lips-P433865?icid2=products%20grid:p433865
lipstick,PAT McGRATH LABS Mini Lip Gloss Trio - Lunar New Year Limited Edition,https://www.sephora.com/product/pat-mcgrath-labs-lunar-new-year-lipstick-trio-limited-edition-P454510?icid2=products%20grid:p454510
lipstick,PAT McGRATH LABS BlitzTrance™ Lipstick,https://www.sephora.com/product/blitztrance-lipstick-P439070?icid2=products%20grid:p439070
lipstick,Jouer Cosmetics Long-Wear Lip Crème Liquid Lipstick,https://www.sephora.com/product/long-wear-lip-creme-liquid-lipstick-P434019?icid2=products%20grid:p434019
lipstick,SEPHORA COLLECTION Color Lip Last Lipstick,https://www.sephora.com/product/color-lip-last-lipstick-P313004?icid2=products%20grid:p313004
lipstick,PATRICK TA Major Beauty Headlines - Precision Lip Crayon,https://www.sephora.com/product/patrick-ta-major-headlines-precision-lip-crayon-P458749?icid2=products%20grid:p458749
lipstick,NARS VIP Audacious Lipstick,https://www.sephora.com/product/nars-vip-audacious-lipstick-P464275?icid2=products%20grid:p464275
lipstick,surratt beauty Prismatique Lipstick,https://www.sephora.com/product/prismatique-lips-P402704?icid2=products%20grid:p402704
lipstick,Ciaté London Pretty Stix Murumuru Butter Lipstick,https://www.sephora.com/product/pretty-stix-murumuru-butter-lipstick-P409067?icid2=products%20grid:p409067
lipstick,Yves Saint Laurent Rouge Pur Couture The Slim Sheer Matte Lipstick,https://www.sephora.com/product/rouge-pur-couture-slim-sheer-matte-lipstick-P449787?icid2=products%20grid:p449787
lipstick,PAT McGRATH LABS MatteTrance™ Lipstick - Divine Rose Collection,https://www.sephora.com/product/pat-mcgrath-labs-mattetrance-lipstick-divine-rose-collection-P458775?icid2=products%20grid:p458775
lipstick,TOM FORD Most Wanted Mini Clutch Lip Color Lipstick,https://www.sephora.com/product/tom-ford-mini-clutch-lip-color-lipstick-P458272?icid2=products%20grid:p458272
lipstick,Bobbi Brown Luxe Matte Lipstick,https://www.sephora.com/product/luxe-matte-lipstick-P434383?icid2=products%20grid:p434383
lipstick,LAWLESS Satin Luxe Classic Cream Lipstick,https://www.sephora.com/product/lawless-classic-cream-lipstick-P454981?icid2=products%20grid:p454981
lipstick,KVD Vegan Beauty XO Vinyl Lip Cream Lip Gloss,https://www.sephora.com/product/kvd-vegan-beauty-xo-vinyl-lip-cream-liquid-lipstick-P454032?icid2=products%20grid:p454032
lipstick,Yves Saint Laurent Glossy Stain Lip Color,https://www.sephora.com/product/glossy-stain-lip-gloss-P304003?icid2=products%20grid:p304003
lipstick,PAT McGRATH LABS MatteTrance™ Lipstick - Celestial Divinity Collection,https://www.sephora.com/product/pat-mcgrath-labs-special-deco-mattetrance-lipstick-P463923?icid2=products%20grid:p463923
lipstick,Kaja Air Heart Lightweight Natural Finish Lipstick,https://www.sephora.com/product/kaja-air-heart-lightweight-natural-finish-lipstick-P454034?icid2=products%20grid:p454034
lipstick,CLINIQUE Pop Matte Lip Colour + Primer,https://www.sephora.com/product/pop-matte-lip-colour-primer-P410815?icid2=products%20grid:p410815
lipstick,Yves Saint Laurent Rouge Pur Couture Lipstick Holiday Edition,https://www.sephora.com/product/yves-saint-laurent-rouge-pur-couture-lipstick-holiday-edition-P464322?icid2=products%20grid:p464322
lipstick,Anastasia Beverly Hills Liquid Lipstick in Trouble,https://www.sephora.com/product/liquid-lipstick-P423923?icid2=products%20grid:p423923
lipstick,Christian Louboutin Sheer Voile Lip Colour,https://www.sephora.com/product/sheer-voile-lip-colour-P400558?icid2=products%20grid:p400558
lipstick,Shiseido Modern Matte Powder Lipstick,https://www.sephora.com/product/modernmatte-powder-lipstick-P435414?icid2=products%20grid:p435414
lipstick,Artist Couture Silk Cream Lipstick,https://www.sephora.com/product/artist-couture-nudes-collection-silk-creme-lipstick-P456967?icid2=products%20grid:p456967
lipstick,Melt Cosmetics Lipstick,https://www.sephora.com/product/lipstick-P444551?icid2=products%20grid:p444551
lipstick,Hourglass Confession™ Ultra Slim High Intensity Lipstick Refill,https://www.sephora.com/product/confession-ultra-slim-high-intensity-lipstick-refill-P420410?icid2=products%20grid:p420410
lipstick,surratt beauty Automatique Lip Crayon,https://www.sephora.com/product/automatique-lip-crayon-P394179?icid2=products%20grid:p394179
lipstick,Smashbox Be Legendary Liquid Lip,https://www.sephora.com/product/be-legendary-liquid-pigment-P416413?icid2=products%20grid:p416413
lipstick,MAKE UP FOR EVER Artist Nude Creme Liquid Lipstick,https://www.sephora.com/product/artist-nude-creme-liquid-lipstick-P445728?icid2=products%20grid:p445728
lipstick,Dior Rouge Dior Ultra Care Lipstick,https://www.sephora.com/product/rouge-dior-ultra-care-lipstick-P449370?icid2=products%20grid:p449370
lipstick,SEPHORA COLLECTION Wild Wishes Multi-Use Powders,https://www.sephora.com/product/sephora-collection-wild-wishes-multi-use-powders-P462401?icid2=products%20grid:p462401
lipstick,SEPHORA COLLECTION Cream Lip Stain Liquid Lipstick,https://www.sephora.com/product/cream-lip-stain-liquid-lipstick-P436320?icid2=products%20grid:p436320
lipstick,Shiseido VisionAiry Gel Lipstick,https://www.sephora.com/product/visionairy-gel-lipstick-P435416?icid2=products%20grid:p435416
lipstick,SEPHORA COLLECTION Color Flush Lip And Cheek Stick Set,https://www.sephora.com/product/sephora-collection-color-flush-lip-cheek-stick-set-P457437?icid2=products%20grid:p457437
lipstick,SEPHORA COLLECTION #LIPSTORIES Natural Wonders Lipstick,https://www.sephora.com/product/sephora-collection-lipstories-natural-wonders-lipstick-P457431?icid2=products%20grid:p457431
lipstick,TOM FORD Fucking Fabulous Lip Color,https://www.sephora.com/product/fucking-fabulous-lip-color-P438345?icid2=products%20grid:p438345
lipstick,Shiseido Color Gel Lip Balm,https://www.sephora.com/product/color-gel-lip-balm-P443795?icid2=products%20grid:p443795
lipstick,Hourglass Opaque Rouge Liquid Lipstick,https://www.sephora.com/product/opaque-rouge-liquid-lipstick-P375384?icid2=products%20grid:p375384
lipstick,Charlotte Tilbury Superstar Lips Lipstick - Walk of No Shame Collection,https://www.sephora.com/product/charlotte-tilbury-superstar-lips-lipstick-walk-no-shame-collection-P462849?icid2=products%20grid:p462849
lipstick,Ciaté London Liquid Velvet™ - Moisturizing Matte Liquid Lipstick,https://www.sephora.com/product/liquid-velvet-tm-moisturizing-matte-liquid-lipstick-P393859?icid2=products%20grid:p393859
lipstick,Charlotte Tilbury Hot Lips Lipstick Refills,https://www.sephora.com/product/charlotte-tilbury-hot-lips-lipstick-2-refills-P455206?icid2=products%20grid:p455206
lipstick,Perricone MD No Makeup Lipstick Broad Spectrum SPF 15,https://www.sephora.com/product/no-lipstick-lipstick-spf-15-P386606?icid2=products%20grid:p386606
lipstick,trèStiQue Matte Color & Shiny Balm Lip Crayon,https://www.sephora.com/product/matte-color-shiny-balm-lip-crayon-P416380?icid2=products%20grid:p416380
lipstick,surratt beauty Lipslique Lipstick,https://www.sephora.com/product/lipslique-P394178?icid2=products%20grid:p394178
lipstick,NUDESTIX Magnetic Matte Lip Color,https://www.sephora.com/product/magnetic-matte-lip-color-P416774?icid2=products%20grid:p416774
lipstick,NUDESTIX Nude Plumping Lip Glace,https://www.sephora.com/product/nude-plumping-lip-glace-P444920?icid2=products%20grid:p444920
lipstick,NARS Full Vinyl Lip Lacquer,https://www.sephora.com/product/orgasm-full-vinyl-lip-lacquer-P10246544?icid2=products%20grid:p10246544
lipstick,Natasha Denona Mark Your Liquid Lips Matte,https://www.sephora.com/product/mark-your-liquid-lips-P433899?icid2=products%20grid:p433899
lipstick,NUDESTIX Cream Lip + Cheek Pencil,https://www.sephora.com/product/lip-cheek-pencil-P388952?icid2=products%20grid:p388952
lipstick,Pretty Vulgar My Lips Are Sealed Liquid Lipstick,https://www.sephora.com/product/my-lips-are-sealed-liquid-lipstick-P419282?icid2=products%20grid:p419282
lipstick,rms beauty Wild With Desire Lipstick,https://www.sephora.com/product/wild-with-desire-lipstick-P426818?icid2=products%20grid:p426818
lipstick,Kilian Le Rouge Parfum Scented Satin Lipstick,https://www.sephora.com/product/le-rouge-parfum-scented-lipstick-P451124?icid2=products%20grid:p451124
lipstick,lilah b. Divine Duo™ Lip & Cheek,https://www.sephora.com/product/divine-duo-lip-cheek-P421444?icid2=products%20grid:p421444
lipstick,Natasha Denona Mark Your Liquid Lips Metallic,https://www.sephora.com/product/mark-your-liquid-lips-metallic-P445455?icid2=products%20grid:p445455
lipstick,KEVYN AUCOIN The Expert Lip Color Lipstick,https://www.sephora.com/product/the-expert-lip-color-P407709?icid2=products%20grid:p407709
lipstick,TOM FORD Lip Lacquer Luxe,https://www.sephora.com/product/lip-lacquer-luxe-P440969?icid2=products%20grid:p440969
lipstick,Givenchy Le Rouge Customized Refillable Lipstick Case,https://www.sephora.com/product/givenchy-le-rouge-customized-refillable-lipstick-case-P463627?icid2=products%20grid:p463627
lipstick,Armani Beauty Ecstasy Shine Lipstick,https://www.sephora.com/product/ecstasy-shine-P422804?icid2=products%20grid:p422804
lipstick,"Grande Cosmetics GrandeLIPSTICK Plumping Lipstick, Satin Finish",https://www.sephora.com/product/grandelips-satin-plumping-hydrating-lipstick-P446017?icid2=products%20grid:p446017
lipstick,surratt beauty La Baton Rouge Lipstick,https://www.sephora.com/product/la-baton-rouge-lipstick-P425734?icid2=products%20grid:p425734
lipstick,Laura Mercier Paint Wash Liquid Lip Color,https://www.sephora.com/product/paint-wash-liquid-lip-colour-P392431?icid2=products%20grid:p392431
lipstick,Guerlain KissKiss Creamy Satin Finish Lipstick,https://www.sephora.com/product/kisskiss-creamy-satin-finish-lipstick-P388222?icid2=products%20grid:p388222
lipstick,NUDESTIX Love is Louder Lip + Cheek Pencil,https://www.sephora.com/product/love-is-louder-lip-cheek-pencil-P407080?icid2=products%20grid:p407080
lipstick,Givenchy Le Rouge Customized Lipstick Refill,https://www.sephora.com/product/givenchy-le-rouge-customized-lipstick-refill-P463625?icid2=products%20grid:p463625
lipstick,Marc Jacobs Beauty Make Your Le Marc 3 Piece Mini Liquid Lip Crayon Set,https://www.sephora.com/product/make-your-le-marc-3-piece-mini-set-P433984?icid2=products%20grid:p433984
lipstick,Guerlain KissKiss Matte Lipstick,https://www.sephora.com/product/kisskiss-matte-P421798?icid2=products%20grid:p421798
lipstick,Black Up Matte Liquid Lipcolor,https://www.sephora.com/product/matte-liquid-lipcolor-P416363?icid2=products%20grid:p416363
lipstick,trèStiQue Prime + Color Lip Glaze,https://www.sephora.com/product/prime-color-lip-glaze-P431762?icid2=products%20grid:p431762
lipstick,LAWLESS Satin Luxe Classic Cream Lipstick - Baby,https://www.sephora.com/product/lawless-satin-luxe-classic-cream-lipstick-P464265?icid2=products%20grid:p464265
lipstick,Bobbi Brown Luxe Liquid Lip High Shine,https://www.sephora.com/product/luxe-liquid-lip-P436846?icid2=products%20grid:p436846
lipstick,Hourglass Femme Nude Lip Stylo,https://www.sephora.com/product/femme-nude-lip-stylo-P381207?icid2=products%20grid:p381207
lipstick,SEPHORA COLLECTION #Lipstories Pride,https://www.sephora.com/product/lipstores-pride-P443310?icid2=products%20grid:p443310
lipstick,INC.redible Listen Hard Girl Neon Lip Paint,https://www.sephora.com/product/neon-lip-paint-P431104?icid2=products%20grid:p431104
lipstick,DOMINIQUE COSMETICS Berries & Cream Liquid Lipstick,https://www.sephora.com/product/liquid-lipstick-P439946?icid2=products%20grid:p439946
lipstick,Ciaté London Liquid Chrome,https://www.sephora.com/product/liquid-chrome-P422514?icid2=products%20grid:p422514
lipstick,Artist Couture Caliente Silk Cream Lipstick,https://www.sephora.com/product/artist-couture-silk-cream-lipstick-P461423?icid2=products%20grid:p461423
lipstick,Black Up Lip Lacquer,https://www.sephora.com/product/lip-lacquer-P400894?skuId=1752831&icid2=products%20grid:p400894
lipstick,Aether Beauty Radiant Ruby Lip Crème,https://www.sephora.com/product/aether-beauty-radiant-ruby-lip-cr-me-P454769?icid2=products%20grid:p454769
lipstick,stila Convertible Color,https://www.sephora.com/product/convertible-color-P8426?skuId=353508&icid2=products%20grid:p8426
lipstick,Bite Beauty Cashmere Lip Cream,https://www.sephora.com/product/cashmere-lip-cream-P381730?icid2=products%20grid:p381730
lipstick,Kiehl's Since 1851 Butterstick Lip Treatment,https://www.sephora.com/product/butterstick-lip-treatment-P422273?icid2=products%20grid:p422273
lipstick,CLINIQUE Pop Liquid Matte Lip Colour + Primer,https://www.sephora.com/product/pop-liquid-matte-lip-colour-P411531?icid2=products%20grid:p411531
